Fecha y hora;Fecha;Hora;Hora Entera;Departamento;Localidad;Jurisdiccion ;Tipo de Siniestro;Vehiculo;Rol;Edad;Sexo;Fallecido a los Dias;Otro vehiculo;Lugar del Siniestro;X;Y
15/03/2013 13:30;15/03/2013;13:30:00;13:00;ROCHA;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;69;F;0;CAMION;RUTA 10 km. 271,500;793800,25;6211603,16
16/03/2013 13:00;16/03/2013;13:00:00;13:00;CANELONES;N/C;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;9;F;0;CAMIONETA;RUTA 101 km. 19;589379,06;6143708,51
17/03/2013 22:40;17/03/2013;22:40:00;22:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;34;M;28;AUTO;AVENIDA OCHO DE OCTUBRE esq. MARCOS SASTRE;579192,86;6142296,36
18/03/2013 2:45;18/03/2013;2:45:00;2:00;LAVALLEJA;N/C;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;42;M;0;N/C;RUTA 8 km. 127,500;669286,78;6196428,21
18/03/2013 3:05;18/03/2013;3:05:00;3:00;SAN JOSE;SAN JOSE;DEPARTAMENTAL;COLISI‡N CON OBSTµCULO EN CALZADA;MOTO;CONDUCTOR;44;M;2;N/C;ANSINA Y 25 DE MAYO;526257,61;6200683,76
18/03/2013 5:56;18/03/2013;5:56:00;5:00;CANELONES;CIUDAD DE LA COSTA;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;38;M;0;OMNIBUS;AVENIDA GIANNATTASIO ENTRE RACINE Y AVENIDA DE LA PALYA;590189,31;6142196,43
18/03/2013 6:55;18/03/2013;6:55:00;6:00;MALDONADO;SAN CARLOS;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;19;M;0;AUTO;JACINTO MARIA ALVARIZA esq. CARLOS REYLES;690197,71;6147868,14
19/03/2013 4:00;19/03/2013;4:00:00;4:00;SAN JOSE;N/C;NACIONAL;CA÷DA;MOTO;CONDUCTOR;42;M;1;N/C;RUTA 1 km. 26;555676,11;6152551,2
19/03/2013 18:15;19/03/2013;18:15:00;18:00;PAYSANDU;PAYSANDU;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;28;M;24;MOTO;COLON esq. CIUDAD DE YOUNG;400066,1;6423065,5
20/03/2013 11:35;20/03/2013;11:35:00;11:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;32;M;7;OMNIBUS;AVENIDA GENERAL EUGENIO GARZON esq. CARVE;571207,08;6147908,1
21/03/2013 5:00;21/03/2013;5:00:00;5:00;TACUAREMBO;TACUAREMBO;DEPARTAMENTAL;CA÷DA;MOTO;CONDUCTOR;28;M;0;N/C;CARLOS GARDEL esq. BENITO NARDONE;597154,92;6489805,32
21/03/2013 6:30;21/03/2013;6:30:00;6:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;82;M;1;MOTO;AVENIDA JOSE BELLONI esq. CAMINO CAPITAN TULA;578630,25;6146435,79
21/03/2013 19:50;21/03/2013;19:50:00;19:00;SALTO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;BICICLETA;CONDUCTOR;72;M;0;AUTO;RUTA 31 km. 49,500;457766,7;6532755,93
22/03/2013 11:20;22/03/2013;11:20:00;11:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;43;M;1;CAMION;BOULEVARD GENERAL ARTIGAS esq. URUGUAYANA;572619,52;6140751,02
22/03/2013 17:00;22/03/2013;17:00:00;17:00;ROCHA;ROCHA;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;BICICLETA;PASAJERO;2;M;0;CAMION;25 de MAYO  esq. BATLLE y ORDO•EZ;744921,83;6181581,31
23/03/2013 12:00;23/03/2013;12:00:00;12:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;55;F;2;MOTO;AVENIDA DOCTOR CARLOS MARIA RAMIREZ esq. RIO DE JANEIRO;568026,18;6140594,68
23/03/2013 13:15;23/03/2013;13:15:00;13:00;PAYSANDU;N/C;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;17;F;0;N/C;RUTA 3 km. 464;415575,78;6497670,71
23/03/2013 13:15;23/03/2013;13:15:00;13:00;PAYSANDU;N/C;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;9;F;0;N/C;RUTA 3 km. 464;415575,78;6497670,71
23/03/2013 13:15;23/03/2013;13:15:00;13:00;PAYSANDU;N/C;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;59;F;0;N/C;RUTA 3 km. 464;415575,78;6497670,71
25/03/2013 0:45;25/03/2013;0:45:00;0:00;CANELONES;N/C;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;41;M;0;N/C;RUTA INTERBALNEARIA km. 37,500;605378,32;6151153,64
25/03/2013 23:15;25/03/2013;23:15:00;23:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N CON OBSTµCULO EN CALZADA;MOTO;CONDUCTOR;20;M;1;N/C;CHILE esq. REPUBLICA ARGENTINA;568602,4;6138862,51
27/03/2013 11:30;27/03/2013;11:30:00;11:00;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;82;M;28;MOTO;RUTA 8 km. 21,200;587625,9;6151306,25
27/03/2013 15:40;27/03/2013;15:40:00;15:00;FLORIDA;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;38;M;1;AUTO;RUTA 5 km. 94,500;574288,22;6225833,38
27/03/2013 15:40;27/03/2013;15:40:00;15:00;FLORIDA;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;67;F;0;AUTO;RUTA 5 km. 94,500;574288,22;6225833,38
30/03/2013 16:45;30/03/2013;16:45:00;16:00;PAYSANDU;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;79;M;0;N/C;RUTA 3 km. 381;401666,9;6424986,23
30/03/2013 18:30;30/03/2013;18:30:00;18:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;49;M;0;CAMIONETA;AV. ITALIA esq. SANTANA;580715,08;6139089,08
30/03/2013 19:30;30/03/2013;19:30:00;19:00;RIO NEGRO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;55;M;0;CAMION;RUTA 25  km. 3,500;417438,45;6374656,12
31/03/2013 6:00;31/03/2013;6:00:00;6:00;MALDONADO;SAN FRANSISCO;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;35;M;1;N/C;CALLE 3 esq. CALLE 13;657817,12;6138209,17
31/03/2013 16:30;31/03/2013;16:30:00;16:00;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;CAMIONETA;PASAJERO;10;F;2;OMNIBUS;RUTA 5 esq. LUIS BATLLE BERRES;567938,53;6142331,63
31/03/2013 19:30;31/03/2013;19:30:00;19:00;CANELONES;CIUDAD DE LA COSTA;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;BICICLETA;CONDUCTOR;18;M;1;OMNIBUS;AVENIDA PEREZ BUTLER esq. FRANCISCO MACHADO;599308,71;6148379,04
31/03/2013 19:50;31/03/2013;19:50:00;19:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;PASAJERO;20;M;1;AUTO;AVENIDA DOCTOR CARLOS NERY esq. JAEN;579752,72;6144278,36
01/04/2013 0:30;01/04/2013;0:30:00;0:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;33;M;0;AUTO;AVENIDA 18 DE JULIO esq. JUAN PAULLIER ;575947,52;6137829,07
01/04/2013 21:50;01/04/2013;21:50:00;21:00;PAYSANDU;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;78;M;0;CAMION;RUTA 26 km. 78;458806,62;6460654
02/04/2013 8:20;02/04/2013;8:20:00;8:00;PAYSANDU;PAYSANDU;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;38;F;1;MOTO;SARANDI esq. GENERAL EUGENIO GARZON;396348,85;6423906,39
03/04/2013 7:50;03/04/2013;7:50:00;7:00;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;22;M;0;CAMIONETA;RUTA 1 esq. AVENIDA DOCTOR SANTIN CARLOS ROSSI;568332,36;6141771,87
03/04/2013 14:45;03/04/2013;14:45:00;14:00;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;31;M;0;AUTO;RUTA 5 esq. RUTA DE ACCESO;567938,53;6142331,63
03/04/2013 16:00;03/04/2013;16:00:00;16:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;31;M;1;CAMION;CAMAMBU esq. RUPERTO PEREZ;569507,69;6141081,94
05/04/2013 6:48;05/04/2013;6:48:00;6:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;32;M;6;AUTO;CONCILIACION esq. BENITO RIQUET;570830,74;6142081,67
06/04/2013 17:20;06/04/2013;17:20:00;17:00;SAN JOSE;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;19;M;0;N/C;RUTA 3 km. 95;526776,93;6202284,89
06/04/2013 17:20;06/04/2013;17:20:00;17:00;SAN JOSE;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;23;M;1;N/C;RUTA 3 km. 95;526776,93;6202284,89
07/04/2013 0:45;07/04/2013;0:45:00;0:00;CANELONES;TALA;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;20;M;0;MOTO;RUTA 7 km. 79,200;614391,04;6199122,98
07/04/2013 6:00;07/04/2013;6:00:00;6:00;CANELONES;PROGRESO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;31;M;0;N/C;CESAR MAYO GUTIERREZ esq. ARAUCARIA;570807,59;6164345,18
08/04/2013 13:00;08/04/2013;13:00:00;13:00;PAYSANDU;N/C;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;28;M;0;N/C;RUTA DE LOS CHARRUAS;535871,48;6425856,51
09/04/2013 11:10;09/04/2013;11:10:00;11:00;ARTIGAS;ARTIGAS;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;61;M;11;MOTO;GRAL. GARZON esq. BELLA UNION;550146,49;6635551,07
09/04/2013 18:50;09/04/2013;18:50:00;18:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;PEAT‡N;PEAT‡N;42;M;0;MOTO;AVENIDA GENERAL RONDEAU esq. CORONEL FRANCISCO TAJES;573709,49;6139117,4
11/04/2013 6:30;11/04/2013;6:30:00;6:00;CANELONES;LAS PIEDRAS;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;19;M;0;MAQUINARIA;RUTA 67 km 31.300.;572074,29;6158214,64
11/04/2013 21:00;11/04/2013;21:00:00;21:00;LAVALLEJA;N/C;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;48;M;0;CAMIONETA;RUTA 8 km. 187;704731,28;6234525,7
12/04/2013 6:30;12/04/2013;6:30:00;6:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;58;F;1;OMNIBUS;AVENIDA OCHO DE OCTUBRE  esq. AGUSTIN ABREU;577687,53;6139883,56
12/04/2013 19:20;12/04/2013;19:20:00;19:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;61;M;1;MOTO;BOULEVARD JOSE BATLLE Y ORDO•EZ esq. JOSE ARECHAVALETA;574262,94;6143459,66
12/04/2013 20:50;12/04/2013;20:50:00;20:00;CANELONES;CIUDAD DE LA COSTA;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;48;M;0;CAMIONETA;AVENIDA GIANNATASIO Km.23;589613,45;6141468,95
13/04/2013 0:01;13/04/2013;0:01:00;0:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N CON OBSTµCULO EN CALZADA;CAMIONETA;CONDUCTOR;42;M;0;N/C;LIMA esq. REPUBLICA;574936,97;6138534,72
13/04/2013 2:18;13/04/2013;2:18:00;2:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;61;F;0;AUTO;AVENIDA ITALIA esq. BOULEVARD JOSE BATLLE Y ORDO•EZ;578748,98;6139207,91
14/04/2013 2:05;14/04/2013;2:05:00;2:00;COLONIA;NUEVA HELVECIA;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;19;F;0;CAMIONETA;AV. BATLLE Y ORD‡•EZ fte a Land House;478440,62;6203827,57
14/04/2013 4:35;14/04/2013;4:35:00;4:00;TACUAREMBO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;51;M;0;AUTO;RUTA 5 km. 387,500;596944,22;6488636,04
14/04/2013 9:15;14/04/2013;9:15:00;9:00;FLORIDA;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;CAMIONETA;CONDUCTOR;49;M;0;AUTO;RUTA 5 km. 101 ;570392,13;6230053,59
14/04/2013 19:40;14/04/2013;19:40:00;19:00;SAN JOSE;N/C;NACIONAL;ATROPELLO DE ANIMALES;CABALLO;CONDUCTOR;20;M;0;AUTO;RUTA 1 km. 42 ;544127,55;6160328,15
14/04/2013 19:40;14/04/2013;19:40:00;19:00;SAN JOSE;N/C;NACIONAL;ATROPELLO DE ANIMALES;AUTO;CONDUCTOR;44;M;0;CABALLO;RUTA 1 km. 42 ;544127,55;6160328,15
15/04/2013 0:50;15/04/2013;0:50:00;0:00;TACUAREMBO;N/C;NACIONAL;COLISI‡N CON OBSTµCULO EN CALZADA;MOTO;CONDUCTOR;21;M;0;N/C;RUTA 5 km. 338;583750,7;6444858,35
15/04/2013 15:15;15/04/2013;15:15:00;15:00;FLORIDA;N/C;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;CAMIONETA;CONDUCTOR;31;M;0;MAQUINARIA;CAMINO NACIONAL a 1 km de LA CRUZ;570873,54;6244450,44
17/04/2013 22:15;17/04/2013;22:15:00;22:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;CA÷DA;MOTO;CONDUCTOR;45;M;1;N/C;DOCTOR CARLOS MARIA DE PENA esq. CORONILLA;570728,59;6144034,11
20/04/2013 0:00;20/04/2013;0:00:00;0:00;MALDONADO;PIRIµPOLIS;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;17;M;1;MOTO;RAMBLA entre TRAPANI Y FREIRE;657465,22;6140447,02
20/04/2013 5:00;20/04/2013;5:00:00;5:00;DURAZNO;DURAZNO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;25;M;1;CAMIONETA;PLZA ARTIGAS esq. DOCTOR E. PENZA;544322,17;6306775,96
21/04/2013 0:50;21/04/2013;0:50:00;0:00;TACUAREMBO;TACUAREMBO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;PASAJERO;20;F;0;MOTO;DIECIOCHO DE JULIO esq. PROF. JULIO CASTRO;595470,56;6489707,75
21/04/2013 5:30;21/04/2013;5:30:00;5:00;CANELONES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;60;M;0;CAMIONETA;RUTA 11 km. 95,500;564107,94;6180131,1
21/04/2013 8:55;21/04/2013;8:55:00;8:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;40;M;1;AUTO;CAMINO FAUQUET esq. ROTONDA;567111,27;6152521,47
22/04/2013 7:00;22/04/2013;7:00:00;7:00;RIVERA;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;59;M;0;CAMIONETA;RUTA 5 km. 468;628353,31;6548364,44
22/04/2013 13:20;22/04/2013;13:20:00;13:00;CANELONES;CAPITAN JUAN ARTIGAS;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;18;M;2;CAMION;PASO ESCOBAR esq. VENTURA;590925,53;6152010,16
22/04/2013 15:30;22/04/2013;15:30:00;15:00;MALDONADO;SOLIS;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;58;M;0;N/C;CAMINO DE LAS SIERRAS a 200m de Villa Rural;647433,26;6155130,33
22/04/2013 16:45;22/04/2013;16:45:00;16:00;SAN JOSE;N/C;NACIONAL;COLISI‡N CON OBSTµCULO EN CALZADA;CAMIONETA;PASAJERO;57;M;0;N/C;RUTA 1 km. 90,650;504002,34;6190607,38
22/04/2013 18:50;22/04/2013;18:50:00;18:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;80;M;1;MOTO;AVENIDA GENERAL FLORES esq. DOCTOR JUAN JOSE DE AMEZAGA;574512,27;6139308,28
24/04/2013 6:50;24/04/2013;6:50:00;6:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;67;M;1;MOTO;AVENIDA AGRACIADA esq. CORONEL FRANCISCO TAJES;573948,18;6139195,41
25/04/2013 7:15;25/04/2013;7:15:00;7:00;MALDONADO;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;59;F;0;CAMION;RUTA 9 km. 139;690479,78;6150770,06
25/04/2013 9:55;25/04/2013;9:55:00;9:00;COLONIA;CONCHILLAS;NACIONAL;DESPISTE;AUTO;CONDUCTOR;33;M;0;N/C;RUTA 21 km. 227;370052;6251799,33
25/04/2013 12:15;25/04/2013;12:15:00;12:00;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;CAMION;PASAJERO;63;M;0;CAMION;RUTA 102 esq. CAMINO FAUQUET;569488,12;6149720,48
25/04/2013 19:30;25/04/2013;19:30:00;19:00;COLONIA;COLONIA DEL SACRAMENTO;DEPARTAMENTAL;CA÷DA;MOTO;PASAJERO;45;M;0;N/C;RUTA 1 VIEJA - PTE. ARROYO LA CABALLADA;424726,15;6186745,49
26/04/2013 7:50;26/04/2013;7:50:00;7:00;CANELONES;EMPALME OLMOS;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;28;M;0;CAMION;RUTA 8 km. 45,800;600941,47;6159511,74
26/04/2013 19:00;26/04/2013;19:00:00;19:00;CANELONES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;38;F;0;AUTO;RUTA 32 km. 22,600;575951,22;6157968,42
27/04/2013 13:52;27/04/2013;13:52:00;13:00;TACUAREMBO;TACUAREMBO;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;59;F;0;CAMION;RUTA 26 esq. GRAL. MANUEL ORIBE Radial la Plaqueta;593241,71;6488883,84
27/04/2013 23:00;27/04/2013;23:00:00;23:00;CANELONES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;30;M;1;AUTO;RUTA 7 km. 30;588391,03;6160202,07
28/04/2013 15:35;28/04/2013;15:35:00;15:00;RIVERA;N/C;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;12;F;0;CAMIONETA;CAMINO CURTICEIRAS  a 1 km de Escuela 40;631135,95;6563012,85
30/04/2013 18:20;30/04/2013;18:20:00;18:00;SAN JOSE;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;1;F;0;CAMION;RUTA 11 km. 60,300;534594,92;6197202,16
30/04/2013 18:20;30/04/2013;18:20:00;18:00;SAN JOSE;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;32;F;0;CAMION;RUTA 11 km. 60,300;534594,92;6197202,16
30/04/2013 18:20;30/04/2013;18:20:00;18:00;SAN JOSE;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;CONDUCTOR;39;M;0;CAMION;RUTA 11 km. 60,300;534594,92;6197202,16
30/04/2013 18:20;30/04/2013;18:20:00;18:00;SAN JOSE;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;67;M;0;CAMION;RUTA 11 km. 60,300;534594,92;6197202,16
30/04/2013 18:20;30/04/2013;18:20:00;18:00;SAN JOSE;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;65;F;0;CAMION;RUTA 11 km. 60,300;534594,92;6197202,16
30/04/2013 19:00;30/04/2013;19:00:00;19:00;SALTO;SALTO;DEPARTAMENTAL;CA÷DA;MOTO;CONDUCTOR;39;M;0;N/C;AVENIDA SOLARI frente Cementerio Parque;407593,98;6523941,02
30/04/2013 19:10;30/04/2013;19:10:00;19:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;81;M;1;OMNIBUS;PEDRO GIRALT esq. ALAGOAS;568981,37;6142828,72
02/05/2013 16:31;02/05/2013;16:31:00;16:00;SORIANO;DOLORES;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;70;M;1;AUTO;CONTINUACI‡N RICO PUPO esq. PERIMETRAL;387966,17;6289963,63
02/05/2013 19:00;02/05/2013;19:00:00;19:00;ROCHA;CHUY;NACIONAL;ATROPELLO DE PEAT‡N;PEAT‡N;PEAT‡N;74;M;0;CAMIONETA;RUTA 19 esq. ARROYO CONVENTOS;827402,64;6266378,77
03/05/2013 22:40;03/05/2013;22:40:00;22:00;FLORIDA;N/C;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;55;M;0;N/C;RUTA 6 km. 193;631202,27;6300118,38
05/05/2013 4:45;05/05/2013;4:45:00;4:00;ROCHA;N/C;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;20;M;0;N/C;RUTA 14 km. 500;820324,57;6241234,54
06/05/2013 7:45;06/05/2013;7:45:00;7:00;RIVERA;RIVERA;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;20;M;0;N/C;AVENIDA MANUEL ORIBE;639437,99;6578250,54
06/05/2013 20:15;06/05/2013;20:15:00;20:00;RIO NEGRO;N/C;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;55;M;1;AUTO;RUTA PUENTE PUERTO esq. YAROS;379998,51;6334140,4
08/05/2013 8:25;08/05/2013;8:25:00;8:00;CERRO LARGO;MELO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;PASAJERO;17;M;1;AUTO;F. MATA esq. JOSE BATLLE Y ORDO•EZ;766784,11;6414917,17
08/05/2013 19:15;08/05/2013;19:15:00;19:00;PAYSANDU;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;AUTO;PASAJERO;40;M;0;CAMIONETA;RUTA 3 km. 330,500;432260,78;6388767,74
09/05/2013 3:10;09/05/2013;3:10:00;3:00;RIO NEGRO;ALGORTA;NACIONAL;COLISI‡N CON OBSTµCULO EN CALZADA;MOTO;CONDUCTOR;31;M;1;N/C;RUTA 25 km. 31,100;463492,47;6412315,18
11/05/2013 2:50;11/05/2013;2:50:00;2:00;CANELONES;ATLANTIDA;NACIONAL;CA÷DA;MOTO;CONDUCTOR;41;M;0;N/C;RUTA INTERBALNEARIA km. 45,500.;613044,23;6152122,58
11/05/2013 4:15;11/05/2013;4:15:00;4:00;TACUAREMBO;TACUAREMBO;DEPARTAMENTAL;DESPISTE;CAMIONETA;PASAJERO;20;F;0;N/C;VEINTICINCO DE MAYO esq. VEINTICINCO DE AGOSTO;596421,83;6490855,4
11/05/2013 4:15;11/05/2013;4:15:00;4:00;TACUAREMBO;TACUAREMBO;DEPARTAMENTAL;DESPISTE;CAMIONETA;PASAJERO;20;F;0;N/C;VEINTICINCO DE MAYO esq. VEINTICINCO DE AGOSTO;596421,83;6490855,4
11/05/2013 19:30;11/05/2013;19:30:00;19:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;49;M;1;MOTO;DUNANT esq. CESAR BATLLE PACHECO;579052,28;6145939,45
11/05/2013 20:10;11/05/2013;20:10:00;20:00;SAN JOSE;SAN JOSE;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;PASAJERO;15;F;2;CAMION;RUTA 3 esq. APARICIO SARAVIA;525044,77;6199339,68
12/05/2013 0:15;12/05/2013;0:15:00;0:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;16;M;0;AUTO;MARIANO SOLER esq. PESTALOZZI;574816,63;6142091
12/05/2013 1:30;12/05/2013;1:30:00;1:00;CANELONES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;37;M;0;CAMIONETA;RUTA 64 km. 5,800;574429,01;6184988,64
12/05/2013 3:30;12/05/2013;3:30:00;3:00;CANELONES;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;19;M;0;MOTO;RUTA 8 km. 59;621732,01;6163246,4
12/05/2013 4:25;12/05/2013;4:25:00;4:00;COLONIA;N/C;NACIONAL;DESPISTE;AUTO;CONDUCTOR;57;F;0;N/C;RUTA 1 km 124,500;473643,47;6200837,19
12/05/2013 4:45;12/05/2013;4:45:00;4:00;LAVALLEJA;N/C;NACIONAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;PASAJERO;25;M;1;CAMIONETA;RUTA 12 esq. CARLOS FALCO;662162,65;6193365,91
12/05/2013 6:00;12/05/2013;6:00:00;6:00;ARTIGAS;BELLA UNION;DEPARTAMENTAL;COLISI‡N CON OBSTµCULO EN CALZADA;MOTO;CONDUCTOR;25;M;1;N/C;JOSê ARTIGAS esq. PABLO ACOSTA;442667,84;6652323,1
12/05/2013 16:30;12/05/2013;16:30:00;16:00;CANELONES;N/C;DEPARTAMENTAL;COLISI‡N ENTRE VEH÷CULOS;MOTO;CONDUCTOR;34;M;0;CAMION;CAMINO LA YOLANDA esq. CON. PERUGORRIA;568420,85;6157134,02
